# kQSO callsign DB | set=vkv | version=1 | updated=2026-09-24
UA1AJY	KO49TW	20260921	1
S57WW	JN86CM	20260921	1
DF0XG	JO51KW	20260921	1
DK2CB	JO71IX	20260921	1
SP2RTA	JO83TQ	20260921	1
DH9JK	JO44WR	20260921	1
DK2CI	JO50QX	20260921	1
F1HNF	IN98DD	20260921	1
IZ1AZA	JN44DT	20260921	1
IT9GSF	JM67SS	20260921	1
DH3SK	JO44RK	20260921	1
OK2WTW	JN89QU	20260921	1
LZ2DF	KN22IV	20260921	1
SM4GGC	JO69RK	20260921	1
F6DBI	IN88IJ	20260921	1
G8BCG	IO70RK	20260921	1
DG1CMZ	JO60DS	20260921	1
ON5CD	JO20GX	20260921	1
F5BUU	JN03PO	20260921	1
PA4ZP	JO21RK	20260921	1
DJ0WW	JO40CF	20260921	1
DF0YY	JO62GD	20260921	1
DL9YED	JO42HA	20260921	1
YU1LA	KN04FR	20260921	1
IZ8WGU	JM88AQ	20260921	1
F6DCD	JN38RQ	20260921	1
YU1LG	KN04OO	20260921	1
DF0ZA	JO30MQ	20260921	1
DJ6OL	JO52AP	20260921	1
HA5KDQ	JN97LN	20260921	1
RW9FT	LO89TD	20260921	1
YU7CW	JN95WE	20260921	1
DK2EA	JO50UF	20260921	1
DL6CWM	JO52TG	20260921	1
OZ1AXG	JO65FP	20260921	1
I6XCK	JN63QN	20260921	1
SM7EYW	JO65NK	20260921	1
OZ1AXL	JO46LD	20260921	1
5P5T	JO64GX	20260921	1
DL4RCE	JN69HA	20260921	1
OZ1AXX	JO56AF	20260921	1
DF6RI	JN59RL	20260921	1
9A6OY	JN83LH	20260921	1
IU4APB	JN54KK	20260921	1
LZ2FN	KN33AT	20260921	1
EA2AGZ	IN91DV	20260921	1
DO2FSB	JN58VD	20260921	1
F1HQM	JN23LV	20260921	1
DO2RBD	JO31PW	20260921	1
OY9JD	IP62OA	20260921	1
F1BZG	JN07VU	20260921	1
G5TV	IO93FN	20260921	1
I4UJB	JN64CF	20260921	1
DJ6QK	JN49MB	20260921	1
IK3HAR	JN55RK	20260921	1
ON4LDP	JO10UN	20260921	1
PA0BAT	JO31FX	20260921	1
HA5KFZ	JN97QO	20260921	1
EA7HLB	IM76OP	20260921	1
IZ1MLT	JN44LN	20260921	1
GM2T	IO84BT	20260921	1
DL6ZXG	JO51KU	20260921	1
G3WZT	IO90UX	20260921	1
G1OGY	JO01NU	20260921	1
LZ2HM	KN12TM	20260921	1
IZ8FDG	JN71HA	20260921	1
M0SLY	IO93VS	20260921	1
G8BGV	JO01FQ	20260921	1
DL1SUZ	JO53UN	20260921	1
F4GCU	JN12LQ	20260921	1
OE1KBC	JN88EG	20260921	1
KB1WY	FN31LE	20260921	1
IW3GXW	JN65DE	20260921	1
E73PS	JN93KR	20260921	1
